Time,Position,Velocity,Acceleration,Jerk,Follow_Vehicle_ID,Lead_Vehicle_ID,Status
0.1,500,20,0,0,102,100,In Lane(SubLane)
0.2,502,20,0,0,102,100,In Lane(SubLane)
0.3,504,20,0,0,102,100,In Lane(SubLane)
0.4,506,20,0,0,102,100,In Lane(SubLane)
0.5,508,20,0,0,102,100,In Lane(SubLane)
0.6,510,20,0,0,102,100,In Lane(SubLane)
0.7,512,20,0,0,102,100,In Lane(SubLane)
0.8,514,20,0,0,102,100,In Lane(SubLane)
0.9,516,20,0,0,102,100,In Lane(SubLane)
1,518,20,0,0,102,100,In Lane(SubLane)
1.1,520,20,0,0,102,100,In Lane(SubLane)
1.2,522,20,0,0,102,100,In Lane(SubLane)
1.3,524,20,0,0,102,100,In Lane(SubLane)
1.4,526,20,0,0,102,100,In Lane(SubLane)
1.5,528,20,0,0,102,100,In Lane(SubLane)
1.6,530,20,0,0,102,100,In Lane(SubLane)
1.7,532,20,0,0,102,100,In Lane(SubLane)
1.8,534,20,0,0,102,100,In Lane(SubLane)
1.9,536,20,0,0,102,100,In Lane(SubLane)
2,538,20,0,0,102,100,In Lane(SubLane)
2.1,540,20,0,0,102,100,In Lane(SubLane)
2.2,542,20,0,0,102,100,In Lane(SubLane)
2.3,544,20,0,0,102,100,In Lane(SubLane)
2.4,546,20,0,0,102,100,In Lane(SubLane)
2.5,548,20,0,0,102,100,In Lane(SubLane)
2.6,550,20,0,0,102,100,In Lane(SubLane)
2.7,552,20,0,0,102,100,In Lane(SubLane)
2.8,554,20,0,0,102,100,In Lane(SubLane)
2.9,556,20,0,0,102,100,In Lane(SubLane)
3,558,20,0,0,102,100,In Lane(SubLane)
3.1,560,20,0,0,102,100,In Lane(SubLane)
3.2,562,20,0,0,102,100,In Lane(SubLane)
3.3,564,20,0,0,102,100,In Lane(SubLane)
3.4,566,20,0,0,102,100,In Lane(SubLane)
3.5,568,20,0,0,102,100,In Lane(SubLane)
3.6,570,20,0,0,102,100,In Lane(SubLane)
3.7,572,20,0,0,102,100,In Lane(SubLane)
3.8,574,20,0,0,102,100,In Lane(SubLane)
3.9,576,20,0,0,102,100,In Lane(SubLane)
4,578,20,0,0,102,100,In Lane(SubLane)
4.1,580,20,0,0,102,100,In Lane(SubLane)
4.2,582,20,0,0,102,100,In Lane(SubLane)
4.3,584,20,0,0,102,100,In Lane(SubLane)
4.4,586,20,0,0,102,100,In Lane(SubLane)
4.5,588,20,0,0,102,100,In Lane(SubLane)
4.6,590,20,0,0,102,100,In Lane(SubLane)
4.7,592,20,0,0,102,100,In Lane(SubLane)
4.8,594,20,0,0,102,100,In Lane(SubLane)
4.9,596,20,0,0,102,100,In Lane(SubLane)
5,598,20,0,0,102,100,In Lane(SubLane)
5.1,600,20,0,0,102,100,In Lane(SubLane)
